127.0.0.1, 2017-02-21 14:07:58, GET, /, HTTP/1.1, 303, 0.000847
127.0.0.1, 2017-02-26 15:06:13, GET, /admin/static/_2.14.6/codemirror/addon/edit/matchbrackets.js, HTTP/1.1, 304, 0.000329
127.0.0.1, 2017-02-26 15:06:13, GET, /admin/static/_2.14.6/codemirror/lib/codemirror.js, HTTP/1.1, 304, 0.000317
127.0.0.1, 2017-02-26 15:06:13, GET, /admin/static/_2.14.6/codemirror/theme/web2py.css, HTTP/1.1, 304, 0.007147
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/mode/xml/xml.js, HTTP/1.1, 304, 0.000381
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/mode/css/css.js, HTTP/1.1, 304, 0.000380
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/mode/python/python.js, HTTP/1.1, 304, 0.002825
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 304, 0.000388
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/hint/show-hint.js, HTTP/1.1, 304, 0.000366
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/mode/javascript/javascript.js, HTTP/1.1, 304, 0.004434
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/hint/show-hint.css, HTTP/1.1, 304, 0.000375
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/search/search.js, HTTP/1.1, 304, 0.000372
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/hint/python-hint.js, HTTP/1.1, 304, 0.004141
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/dialog/dialog.css, HTTP/1.1, 304, 0.000406
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/edit/trailingspace.js, HTTP/1.1, 304, 0.000321
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/dialog/dialog.js, HTTP/1.1, 304, 0.000322
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/search/searchcursor.js, HTTP/1.1, 304, 0.005634
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/selection/active-line.js, HTTP/1.1, 304, 0.000392
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/display/fullscreen.css, HTTP/1.1, 304, 0.000376
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/display/fullscreen.js, HTTP/1.1, 304, 0.002364
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/fold/foldcode.js, HTTP/1.1, 304, 0.000376
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/fold/brace-fold.js, HTTP/1.1, 304, 0.000390
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/fold/foldgutter.js, HTTP/1.1, 304, 0.002772
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/fold/xml-fold.js, HTTP/1.1, 304, 0.000404
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/fold/indent-fold.js, HTTP/1.1, 304, 0.000385
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/comment/comment.js, HTTP/1.1, 304, 0.000356
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/fold/comment-fold.js, HTTP/1.1, 304, 0.002969
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/js/ajax_editor.js, HTTP/1.1, 304, 0.000401
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/emmet.min.js, HTTP/1.1, 304, 0.000320
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/css/typeahead.js-bootstrap.css, HTTP/1.1, 304, 0.000313
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/codemirror/addon/fold/foldgutter.css, HTTP/1.1, 304, 0.006580
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/js/typeahead.min.js, HTTP/1.1, 304, 0.000413
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/js/hogan-2.0.0.js, HTTP/1.1, 304, 0.000403
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/css/web2py-codemirror.css, HTTP/1.1, 304, 0.001242
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/js/bootstrap.min.js, HTTP/1.1, 304, 0.007018
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/images/glyphicons-halflings.png, HTTP/1.1, 304, 0.001037
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/static/_2.14.6/images/files_toggle.png, HTTP/1.1, 304, 0.001028
127.0.0.1, 2017-02-26 15:06:14, GET, /admin/default/edit/pestlist/controllers/default.py, HTTP/1.1, 200, 0.230691
127.0.0.1, 2017-02-26 15:06:15, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.261433
127.0.0.1, 2017-02-26 15:06:15, GET, /admin/static/_2.14.6/images/save_icon.png, HTTP/1.1, 304, 0.001093
127.0.0.1, 2017-02-26 15:06:15, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.434937
127.0.0.1, 2017-02-26 15:06:15, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.556987
127.0.0.1, 2017-02-26 15:06:15, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.122677
127.0.0.1, 2017-02-26 15:06:18, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 4.129823
127.0.0.1, 2017-02-26 15:07:14, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.091316
127.0.0.1, 2017-02-26 15:07:15, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 0.500123
127.0.0.1, 2017-02-26 15:08:14, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.052107
127.0.0.1, 2017-02-26 15:08:15, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 0.424098
127.0.0.1, 2017-02-26 15:09:14, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.089953
127.0.0.1, 2017-02-26 15:09:18, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 3.386412
127.0.0.1, 2017-02-26 15:10:14, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.058701
127.0.0.1, 2017-02-26 15:10:18, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 3.391127
127.0.0.1, 2017-02-26 15:11:14, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.115918
127.0.0.1, 2017-02-26 15:11:15, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 0.532145
127.0.0.1, 2017-02-26 15:12:00, GET, /pestlist/default/show_tree, HTTP/1.1, 404, 0.092837
127.0.0.1, 2017-02-26 15:12:09, GET, /admin/default/edit/pestlist/controllers/default.py, HTTP/1.1, 200, 0.187876
127.0.0.1, 2017-02-26 15:12:10, GET, /admin/default/edit/pestlist/controllers/default.py, HTTP/1.1, 200, 0.267113
127.0.0.1, 2017-02-26 15:12:10, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.332552
127.0.0.1, 2017-02-26 15:12:10, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.485263
127.0.0.1, 2017-02-26 15:12:10, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.265682
127.0.0.1, 2017-02-26 15:12:11, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.813278
127.0.0.1, 2017-02-26 15:12:11, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 1.268908
127.0.0.1, 2017-02-26 15:12:38, GET, /pestlist/default/show_tree, HTTP/1.1, 200, 0.442028
127.0.0.1, 2017-02-26 15:12:51, GET, /pestlist/default/show_tree, HTTP/1.1, 200, 0.125220
127.0.0.1, 2017-02-26 15:13:01, GET, /admin/default/edit/pestlist/controllers/default.py, HTTP/1.1, 200, 0.118960
127.0.0.1, 2017-02-26 15:13:02, GET, /admin/default/edit/pestlist/controllers/default.py, HTTP/1.1, 200, 0.236674
127.0.0.1, 2017-02-26 15:13:02, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.307219
127.0.0.1, 2017-02-26 15:13:02, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.249532
127.0.0.1, 2017-02-26 15:13:03, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.547762
127.0.0.1, 2017-02-26 15:13:03, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.225959
127.0.0.1, 2017-02-26 15:13:03, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 0.947658
127.0.0.1, 2017-02-26 15:14:02, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.102822
127.0.0.1, 2017-02-26 15:14:03, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 0.507094
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/default/edit/pestlist/controllers/default.py, HTTP/1.1, 200, 0.188584
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.000488
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/js/calendar.js, HTTP/1.1, 304, 0.001024
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/js/jquery.js, HTTP/1.1, 304, 0.010839
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/css/calendar.css, HTTP/1.1, 304, 0.010673
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/js/web2py.js, HTTP/1.1, 304, 0.007261
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.001049
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/plugin_multiselect/start.js, HTTP/1.1, 304, 0.000988
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/plugin_statebutton/css/bootstrap-switch.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/css/bootstrap.min.css, HTTP/1.1, 304, 0.001028
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/plugin_statebutton/js/bootstrap-switch.js, HTTP/1.1, 304, 0.004815
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/lib/codemirror.css, HTTP/1.1, 304, 0.001001
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.000973
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/css/bootstrap_essentials.css, HTTP/1.1, 304, 0.002870
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/theme/web2py.css, HTTP/1.1, 304, 0.001022
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/lib/codemirror.js, HTTP/1.1, 304, 0.001053
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/edit/closetag.js, HTTP/1.1, 304, 0.001021
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/edit/matchbrackets.js, HTTP/1.1, 304, 0.003373
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/mode/python/python.js, HTTP/1.1, 304, 0.001025
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/mode/xml/xml.js, HTTP/1.1, 304, 0.001052
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/mode/javascript/javascript.js, HTTP/1.1, 304, 0.001025
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/mode/css/css.js, HTTP/1.1, 304, 0.003620
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/hint/show-hint.js, HTTP/1.1, 304, 0.001014
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 304, 0.001029
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/hint/show-hint.css, HTTP/1.1, 304, 0.001035
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/search/search.js, HTTP/1.1, 304, 0.001015
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/dialog/dialog.js, HTTP/1.1, 304, 0.000408
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/search/searchcursor.js, HTTP/1.1, 304, 0.000960
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/hint/python-hint.js, HTTP/1.1, 304, 0.001072
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/dialog/dialog.css, HTTP/1.1, 304, 0.001023
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/edit/trailingspace.js, HTTP/1.1, 304, 0.001145
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/selection/active-line.js, HTTP/1.1, 304, 0.001038
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/display/fullscreen.js, HTTP/1.1, 304, 0.004143
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/display/fullscreen.css, HTTP/1.1, 304, 0.000406
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/fold/foldgutter.js, HTTP/1.1, 304, 0.001022
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/fold/foldcode.js, HTTP/1.1, 304, 0.007729
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/fold/xml-fold.js, HTTP/1.1, 304, 0.001259
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/fold/comment-fold.js, HTTP/1.1, 304, 0.000392
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/fold/indent-fold.js, HTTP/1.1, 304, 0.000995
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/comment/comment.js, HTTP/1.1, 304, 0.001064
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/fold/foldgutter.css, HTTP/1.1, 304, 0.000993
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/addon/fold/brace-fold.js, HTTP/1.1, 304, 0.007994
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/js/ajax_editor.js, HTTP/1.1, 304, 0.000384
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/codemirror/emmet.min.js, HTTP/1.1, 304, 0.004028
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/css/typeahead.js-bootstrap.css, HTTP/1.1, 304, 0.001012
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/css/web2py-codemirror.css, HTTP/1.1, 304, 0.002562
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/js/hogan-2.0.0.js, HTTP/1.1, 304, 0.001002
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/js/typeahead.min.js, HTTP/1.1, 304, 0.000976
127.0.0.1, 2017-02-26 15:14:10, GET, /admin/static/_2.14.6/js/bootstrap.min.js, HTTP/1.1, 304, 0.001026
127.0.0.1, 2017-02-26 15:14:11, GET, /admin/static/_2.14.6/images/glyphicons-halflings.png, HTTP/1.1, 304, 0.001032
127.0.0.1, 2017-02-26 15:14:11, GET, /admin/static/_2.14.6/images/files_toggle.png, HTTP/1.1, 304, 0.000999
127.0.0.1, 2017-02-26 15:14:11, GET, /admin/default/edit/pestlist/controllers/default.py, HTTP/1.1, 200, 0.287858
127.0.0.1, 2017-02-26 15:14:12, GET, /admin/static/_2.14.6/images/save_icon.png, HTTP/1.1, 304, 0.001050
127.0.0.1, 2017-02-26 15:14:12, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.633319
127.0.0.1, 2017-02-26 15:14:12, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.798015
127.0.0.1, 2017-02-26 15:14:12, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.939260
127.0.0.1, 2017-02-26 15:14:12, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.444482
127.0.0.1, 2017-02-26 15:14:16, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 4.731797
127.0.0.1, 2017-02-26 15:14:49, GET, /pestlist/default/show_tree, HTTP/1.1, 500, 0.479066
127.0.0.1, 2017-02-26 15:14:53, GET, /admin/default/ticket/pestlist/127.0.0.1.2017-02-26.15-14-48.1ca510a7-018b-47f9-9ea7-6af50d634a3a, HTTP/1.1, 200, 0.279758
127.0.0.1, 2017-02-26 15:15:50, GET, /pestlist/default/show_tree, HTTP/1.1, 200, 0.128423
127.0.0.1, 2017-02-26 15:15:53, GET, /admin/default/ticket/pestlist/127.0.0.1.2017-02-26.15-14-48.1ca510a7-018b-47f9-9ea7-6af50d634a3a, HTTP/1.1, 200, 0.288521
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/default/ticket/pestlist/127.0.0.1.2017-02-26.15-14-48.1ca510a7-018b-47f9-9ea7-6af50d634a3a, HTTP/1.1, 200, 0.209102
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/static/_2.14.6/js/jquery.js, HTTP/1.1, 304, 0.001041
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/static/_2.14.6/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.001858
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/static/_2.14.6/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.002377
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/static/_2.14.6/plugin_statebutton/js/bootstrap-switch.js, HTTP/1.1, 304, 0.001022
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/static/_2.14.6/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001814
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/static/_2.14.6/plugin_statebutton/css/bootstrap-switch.css, HTTP/1.1, 304, 0.005635
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/static/_2.14.6/css/bootstrap_essentials.css, HTTP/1.1, 304, 0.001042
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/static/_2.14.6/js/web2py.js, HTTP/1.1, 304, 0.020893
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/static/_2.14.6/js/calendar.js, HTTP/1.1, 304, 0.002535
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/static/_2.14.6/css/bootstrap.min.css, HTTP/1.1, 304, 0.001038
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/static/_2.14.6/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.001038
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/static/_2.14.6/js/bootstrap.min.js, HTTP/1.1, 304, 0.000991
127.0.0.1, 2017-02-26 15:15:58, GET, /admin/static/_2.14.6/css/calendar.css, HTTP/1.1, 304, 0.001256
127.0.0.1, 2017-02-26 15:15:59, GET, /admin/static/_2.14.6/images/help.png, HTTP/1.1, 304, 0.001045
127.0.0.1, 2017-02-26 15:16:03, GET, /admin/default/edit/pestlist/controllers/default.py, HTTP/1.1, 200, 0.165217
127.0.0.1, 2017-02-26 15:16:04, GET, /admin/default/edit/pestlist/controllers/default.py, HTTP/1.1, 200, 0.233943
127.0.0.1, 2017-02-26 15:16:04, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.332966
127.0.0.1, 2017-02-26 15:16:05, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.717145
127.0.0.1, 2017-02-26 15:16:05, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.769045
127.0.0.1, 2017-02-26 15:16:05, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.347616
127.0.0.1, 2017-02-26 15:16:05, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 1.231065
127.0.0.1, 2017-02-26 15:16:50, GET, /pestlist/default/show_tree, HTTP/1.1, 200, 0.112661
127.0.0.1, 2017-02-26 15:17:04, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.110721
127.0.0.1, 2017-02-26 15:17:05, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 0.425868
127.0.0.1, 2017-02-26 15:17:29, GET, /pestlist/default/show_tree, HTTP/1.1, 200, 0.131987
127.0.0.1, 2017-02-26 15:18:04, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.079116
127.0.0.1, 2017-02-26 15:18:04, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 0.438410
127.0.0.1, 2017-02-26 15:18:16, GET, /admin/default/design/pestlist, HTTP/1.1, 200, 0.702219
127.0.0.1, 2017-02-26 15:20:57, GET, /pestlist/default/show_tree, HTTP/1.1, 200, 0.136540
127.0.0.1, 2017-02-26 15:25:12, GET, /, HTTP/1.1, 303, 0.000805
127.0.0.1, 2017-02-26 15:25:13, GET, /welcome/default/index, HTTP/1.1, 200, 0.237594
127.0.0.1, 2017-02-26 15:25:37, GET, /pestlist/default/show_tree, HTTP/1.1, 200, 0.152241
127.0.0.1, 2017-02-26 16:22:19, GET, /, HTTP/1.1, 303, 0.000871
127.0.0.1, 2017-02-26 16:22:20, GET, /welcome/default/index, HTTP/1.1, 200, 0.287882
127.0.0.1, 2017-02-26 16:22:49, GET, /pestlist/default/show_tree, HTTP/1.1, 200, 0.151819
127.0.0.1, 2017-02-26 16:27:46, GET, /admin, HTTP/1.1, 200, 0.158765
127.0.0.1, 2017-02-26 16:27:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000362
127.0.0.1, 2017-02-26 16:27:50, POST, /admin/default/index, HTTP/1.1, 303, 0.051104
127.0.0.1, 2017-02-26 16:27:50, GET, /admin/default/site, HTTP/1.1, 200, 0.064653
127.0.0.1, 2017-02-26 16:27:51, POST, /admin/default/check_version, HTTP/1.1, 200, 0.515678
127.0.0.1, 2017-02-26 16:27:56, GET, /admin/default/design/pestlist, HTTP/1.1, 200, 0.152618
127.0.0.1, 2017-02-26 16:28:01, GET, /pestlist/appadmin/index, HTTP/1.1, 200, 0.068482
127.0.0.1, 2017-02-26 16:28:01, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 0.091814
127.0.0.1, 2017-02-26 16:28:03, GET, /pestlist/appadmin/select/db, HTTP/1.1, 200, 0.113940
127.0.0.1, 2017-02-26 16:28:39, POST, /pestlist/appadmin/select/db, HTTP/1.1, 200, 0.120698
127.0.0.1, 2017-02-26 16:30:33, POST, /pestlist/appadmin/select/db, HTTP/1.1, 200, 0.067756
127.0.0.1, 2017-02-26 16:30:44, POST, /pestlist/appadmin/select/db, HTTP/1.1, 200, 0.060080
127.0.0.1, 2017-02-26 16:35:59, POST, /pestlist/appadmin/select/db, HTTP/1.1, 200, 0.114663
127.0.0.1, 2017-02-26 16:36:05, GET, /pestlist/appadmin/select/db, HTTP/1.1, 200, 0.106992
127.0.0.1, 2017-02-26 16:39:42, POST, /pestlist/appadmin/select/db, HTTP/1.1, 200, 0.143216
127.0.0.1, 2017-02-26 16:39:42, GET, /pestlist/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000364
127.0.0.1, 2017-02-26 16:39:42, GET, /pestlist/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001469
127.0.0.1, 2017-02-26 16:39:42, GET, /pestlist/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000446
127.0.0.1, 2017-02-26 16:39:42, GET, /pestlist/static/js/jquery.js, HTTP/1.1, 304, 0.000387
127.0.0.1, 2017-02-26 16:39:42, GET, /pestlist/static/css/calendar.css, HTTP/1.1, 304, 0.000375
127.0.0.1, 2017-02-26 16:39:42, GET, /pestlist/static/js/calendar.js, HTTP/1.1, 304, 0.000404
127.0.0.1, 2017-02-26 16:39:42, GET, /pestlist/static/js/web2py.js, HTTP/1.1, 304, 0.000368
127.0.0.1, 2017-02-26 16:39:42, GET, /pestlist/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000490
127.0.0.1, 2017-02-26 16:39:42, GET, /pestlist/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000391
127.0.0.1, 2017-02-26 16:39:42, GET, /pestlist/static/js/share.js, HTTP/1.1, 304, 0.000339
127.0.0.1, 2017-02-26 16:39:43, GET, /pestlist/static/images/twitter.png, HTTP/1.1, 304, 0.000415
127.0.0.1, 2017-02-26 16:39:43, GET, /pestlist/static/images/facebook.png, HTTP/1.1, 304, 0.000447
127.0.0.1, 2017-02-26 16:39:43, GET, /pestlist/static/images/gplus-32.png, HTTP/1.1, 304, 0.000382
127.0.0.1, 2017-02-26 16:39:54, GET, /admin, HTTP/1.1, 303, 0.008720
127.0.0.1, 2017-02-26 16:39:54, GET, /admin/default/site, HTTP/1.1, 200, 0.069288
127.0.0.1, 2017-02-26 16:39:58, GET, /admin/default/design/pestlist, HTTP/1.1, 200, 0.182454
127.0.0.1, 2017-02-26 16:40:06, GET, /admin/default/edit/pestlist/models/db.py, HTTP/1.1, 200, 0.071070
127.0.0.1, 2017-02-26 16:40:07, GET, /admin/default/edit/pestlist/models/db.py, HTTP/1.1, 200, 0.091009
127.0.0.1, 2017-02-26 16:40:07, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.105894
127.0.0.1, 2017-02-26 16:40:07, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.144848
127.0.0.1, 2017-02-26 16:40:07, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.200073
127.0.0.1, 2017-02-26 16:40:07, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.062215
127.0.0.1, 2017-02-26 16:40:07, GET, /pestlist/appadmin/hooks, HTTP/1.1, 200, 0.284888
127.0.0.1, 2017-02-26 16:40:09, GET, /admin/default/design/pestlist, HTTP/1.1, 200, 0.172351
127.0.0.1, 2017-02-26 16:40:15, GET, /admin/default/edit/pestlist/controllers/default.py, HTTP/1.1, 200, 0.058530
127.0.0.1, 2017-02-26 16:40:16, GET, /admin/default/edit/pestlist/controllers/default.py, HTTP/1.1, 200, 0.088970
127.0.0.1, 2017-02-26 16:40:16, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.117754
127.0.0.1, 2017-02-26 16:40:16, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.166344
127.0.0.1, 2017-02-26 16:40:16, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.180475
127.0.0.1, 2017-02-26 16:40:16, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.025354
